Product ID,Date,Store ID,Sales Quantity,Price,Promotions,Seasonality Factors,External Factors,Demand Trend,Customer Segments,Forecasted Demand
2286,2024-12-15,61,417,10.99,Yes,,,Increasing,Regular,252.9843290907429
7705,2024-01-31,3,342,99.85,No,Festival,Weather,Decreasing,Regular,241.98173211611808
9666,2024-06-30,73,361,11.44,Yes,,Economic Indicator,Decreasing,Premium,256.44169851189775
4759,2024-10-28,3,256,36.64,No,,Competitor Pricing,Stable,Budget,237.94314053090102
2450,2024-11-01,44,243,52.82,Yes,Holiday,Economic Indicator,Increasing,Premium,252.99702628921455
8998,2024-04-13,73,255,24.52,No,,Weather,Increasing,Regular,250.300450795841
2191,2024-07-27,47,457,18.19,No,,Economic Indicator,Increasing,Premium,244.54633098987262
8563,2024-03-05,80,75,52.7,Yes,Festival,Weather,Decreasing,Premium,254.23433260800766
6717,2024-01-01,39,64,53.93,No,Holiday,Weather,Increasing,Budget,244.68872083096224
8015,2024-11-18,54,391,82.56,No,,,Increasing,Regular,245.05128967724116
3587,2024-05-07,76,128,77.75,Yes,Festival,Economic Indicator,Decreasing,Budget,246.63742928933019
9093,2024-03-13,37,140,35.18,No,Holiday,Economic Indicator,Stable,Budget,247.5201063783578
1403,2024-08-07,89,189,75.94,Yes,,Weather,Stable,Budget,246.36878845190478
9219,2024-11-19,93,190,26.8,Yes,Holiday,Competitor Pricing,Stable,Budget,257.395988631661
5003,2024-03-09,76,191,75.3,No,Festival,Competitor Pricing,Increasing,Premium,244.2902683095849
9647,2024-01-20,13,350,96.39,Yes,Holiday,Weather,Increasing,Regular,252.45092254798428
4248,2024-06-01,75,348,70.66,No,,,Increasing,Budget,240.10883817158526
9138,2024-09-15,26,221,80.97,No,Holiday,Weather,Decreasing,Regular,250.63157713581074
2457,2024-02-03,8,105,55.85,No,Holiday,Competitor Pricing,Stable,Premium,245.87257290136313
9527,2024-02-22,36,415,61.43,Yes,Holiday,Competitor Pricing,Increasing,Regular,256.0220398495392
3895,2024-04-12,28,146,41.68,No,Festival,Economic Indicator,Increasing,Budget,238.23375557705518
4170,2024-09-06,82,271,63.27,Yes,,Competitor Pricing,Stable,Premium,251.50502336280397
6519,2024-01-18,94,349,65.56,No,,Economic Indicator,Decreasing,Regular,250.3684744366573
6193,2024-08-01,68,243,97.69,Yes,,,Stable,Premium,249.16184817284653
8077,2024-08-24,75,142,81.9,Yes,,Economic Indicator,Increasing,Budget,246.13104369914277
4794,2024-01-26,16,463,44.92,No,,Economic Indicator,Decreasing,Premium,243.30312342268928
2673,2024-02-29,87,470,25.42,No,,,Stable,Budget,244.18917998490522
4536,2024-07-08,58,226,20.94,No,,Competitor Pricing,Increasing,Budget,241.79833397547665
8635,2024-03-19,32,133,87.09,No,,,Decreasing,Premium,243.2853155673946
2066,2024-10-21,39,373,6.49,Yes,Festival,Economic Indicator,Decreasing,Regular,253.35731471814623
3354,2024-06-13,44,167,74.86,No,,Weather,Increasing,Premium,241.47687734230863
2136,2024-04-08,63,41,39.38,Yes,Festival,Economic Indicator,Decreasing,Regular,253.28821694254088
1453,2024-05-20,79,290,37.4,Yes,Holiday,Competitor Pricing,Increasing,Budget,251.95312525739195
3950,2024-12-08,22,39,46.17,Yes,Holiday,Economic Indicator,Decreasing,Premium,253.97728445223277
1080,2024-08-07,91,123,10.41,No,,,Stable,Budget,244.80839650146433
2082,2024-03-09,38,194,52.62,Yes,Holiday,,Stable,Regular,255.23094043583944
4016,2024-02-12,6,328,27.76,No,,,Increasing,Regular,243.2295301463552
6366,2024-12-24,52,475,8.31,Yes,,Weather,Increasing,Regular,253.99869353547405
4663,2024-05-11,73,420,99.3,No,,Weather,Stable,Premium,243.80640192945802
7571,2024-05-08,12,489,6.5,No,,,Stable,Premium,245.43980461157471
8803,2024-04-30,1,357,20.68,Yes,Holiday,Weather,Stable,Budget,250.8229178072804
8313,2024-12-08,16,77,39.12,No,Holiday,Economic Indicator,Stable,Budget,245.44574908714316
6022,2024-10-11,71,119,52.96,No,Festival,,Stable,Premium,246.66280866480554
5655,2024-07-12,92,465,84.2,No,Holiday,Economic Indicator,Stable,Premium,251.75979902061573
9303,2024-07-02,27,196,12.26,Yes,Holiday,Weather,Decreasing,Regular,259.974414132902
6143,2024-10-19,47,467,88.83,Yes,Holiday,Competitor Pricing,Decreasing,Premium,254.04142386935305
1947,2024-03-08,99,335,7.34,No,Holiday,Weather,Decreasing,Premium,256.0979779981128
3625,2024-12-22,93,236,89.63,Yes,Festival,Weather,Stable,Regular,252.55657573003415
4914,2024-10-04,71,66,56.29,Yes,,Competitor Pricing,Stable,Budget,247.22198249863362
4398,2024-07-28,62,364,10.58,Yes,Festival,Competitor Pricing,Decreasing,Regular,255.5442197749634
4466,2024-07-03,52,324,55.48,Yes,Holiday,Economic Indicator,Increasing,Budget,250.0235619732519
8668,2024-03-01,99,251,86.81,No,Holiday,Competitor Pricing,Decreasing,Regular,255.48770932892188
2067,2024-10-25,70,354,48.88,Yes,Festival,Weather,Decreasing,Premium,251.4700094954502
8883,2024-04-16,39,328,44.57,Yes,,Weather,Decreasing,Premium,251.73073709061745
2785,2024-06-21,41,479,73.31,No,,Economic Indicator,Stable,Regular,244.0271175620561
3049,2024-05-27,67,166,84.56,Yes,Holiday,Competitor Pricing,Decreasing,Premium,254.7280328146193
7513,2024-08-11,59,136,31.09,No,Holiday,Competitor Pricing,Increasing,Budget,247.6498482370013
9456,2024-08-18,37,172,8.09,No,,Competitor Pricing,Decreasing,Premium,248.50148887031304
1098,2024-09-04,27,268,38.17,Yes,,Competitor Pricing,Stable,Budget,243.6475581883576
6684,2024-08-10,83,415,59.48,No,Festival,Competitor Pricing,Decreasing,Premium,248.04223962839353
2314,2024-12-02,25,53,21.59,Yes,Holiday,Economic Indicator,Stable,Budget,250.31842675891792
5563,2024-08-02,29,298,46.17,No,,Competitor Pricing,Stable,Premium,243.73894876641913
5323,2024-07-15,70,460,16.54,Yes,Festival,Weather,Increasing,Regular,254.51870574720496
9803,2024-09-12,64,161,18.51,Yes,,Weather,Stable,Regular,256.6030945214975
4690,2024-08-01,79,37,35.35,No,Holiday,Competitor Pricing,Decreasing,Premium,253.7869911872535
2897,2024-06-12,26,8,17.13,No,Holiday,,Stable,Regular,251.40989576151287
4883,2024-12-14,56,139,63.19,No,Festival,Competitor Pricing,Increasing,Premium,243.44399007708583
9448,2024-11-21,68,395,98.71,Yes,,Economic Indicator,Stable,Budget,246.2153771097257
4531,2024-03-07,22,168,13.58,No,,Weather,Stable,Premium,244.87225859429935
7925,2024-06-16,49,93,14.93,Yes,Holiday,Competitor Pricing,Increasing,Premium,257.3330106647889
6837,2024-08-20,29,131,48.8,Yes,Holiday,Weather,Increasing,Budget,249.5206788634494
7607,2024-02-07,90,313,53.76,No,Holiday,Economic Indicator,Increasing,Budget,248.81295540809606
9725,2024-01-03,40,230,29.55,Yes,Festival,Weather,Decreasing,Regular,254.7606498803327
3383,2024-02-05,23,174,88.28,No,Festival,Weather,Stable,Budget,236.12846199073897
3032,2024-11-22,94,52,75.75,No,Festival,Weather,Stable,Budget,242.06902221347258
1777,2024-05-30,15,17,48.67,Yes,Festival,Competitor Pricing,Increasing,Regular,247.17676352602646
7615,2024-11-16,34,327,36.0,Yes,Festival,Weather,Stable,Budget,246.6731521212952
6833,2024-10-18,27,261,28.02,No,Festival,Competitor Pricing,Stable,Regular,246.87100700445606
7006,2024-11-05,89,118,60.42,No,,Economic Indicator,Increasing,Budget,242.80825699047966
2901,2024-04-17,31,45,87.13,Yes,Festival,Competitor Pricing,Increasing,Premium,244.7483862787527
9669,2024-12-10,49,27,47.35,Yes,Festival,Economic Indicator,Decreasing,Budget,248.45191485561688
3740,2024-09-14,71,462,16.51,Yes,Holiday,Competitor Pricing,Increasing,Regular,259.2561636383857
8012,2024-01-25,7,130,58.57,No,Holiday,Economic Indicator,Decreasing,Budget,244.169227352508
5023,2024-05-17,1,430,61.88,No,,Weather,Decreasing,Budget,237.1870794320558
3448,2024-08-27,80,195,80.52,No,,Weather,Decreasing,Premium,245.62444763762832
3114,2024-02-23,52,311,77.91,No,Holiday,Competitor Pricing,Decreasing,Budget,244.64521774451657
3585,2024-05-25,31,426,46.04,Yes,Holiday,Weather,Increasing,Premium,252.82693422683596
9095,2024-01-14,98,320,22.89,No,Festival,,Decreasing,Budget,247.9954510150222
1995,2024-10-03,16,140,51.74,Yes,Holiday,,Stable,Budget,247.68455334842977
5299,2024-09-24,85,363,50.52,Yes,,Weather,Increasing,Regular,253.67772616459084
8460,2024-11-25,92,19,18.07,Yes,,Weather,Decreasing,Premium,257.09920763278325
5904,2024-08-12,12,251,14.92,Yes,,,Decreasing,Regular,252.05212567987124
8858,2024-07-16,37,288,73.66,No,,Weather,Increasing,Regular,244.71038562776977
4901,2024-03-30,90,121,76.17,Yes,,Weather,Increasing,Premium,250.6382340463607
3350,2024-11-14,6,252,96.3,No,Festival,Competitor Pricing,Increasing,Premium,237.24737358643898
7063,2024-04-28,97,496,72.91,No,Festival,Economic Indicator,Stable,Premium,247.93242657303094
9952,2024-05-07,17,98,37.13,Yes,Holiday,,Decreasing,Budget,251.96355359393132
9577,2024-09-02,12,351,82.07,Yes,,Competitor Pricing,Stable,Regular,248.81448224394367
5051,2024-04-09,84,326,19.85,No,,Economic Indicator,Increasing,Regular,250.0142336810702
1962,2024-10-10,33,66,22.03,Yes,,Competitor Pricing,Stable,Regular,251.24002914608232
2223,2024-01-27,96,232,60.5,Yes,Holiday,Economic Indicator,Decreasing,Premium,258.1207028966176
3525,2024-05-02,33,398,5.67,Yes,,Economic Indicator,Increasing,Budget,245.80676407776363
9311,2024-07-11,13,336,77.36,No,Festival,Economic Indicator,Stable,Premium,242.13267759540045
3773,2024-11-29,53,147,38.07,Yes,,Weather,Increasing,Budget,245.55239660719602
2688,2024-02-23,62,69,93.88,Yes,Holiday,,Increasing,Budget,247.84074297997722
2204,2024-11-22,65,302,31.96,No,,Weather,Stable,Regular,248.0436780792722
6239,2024-08-15,85,2,28.58,No,Festival,Weather,Stable,Regular,251.1293722120201
5900,2024-10-25,73,263,65.36,Yes,Holiday,Economic Indicator,Stable,Premium,256.74906261046317
6925,2024-01-04,50,376,58.1,Yes,Festival,Economic Indicator,Decreasing,Budget,246.96367335992693
8622,2024-06-25,36,26,41.54,No,Festival,Weather,Increasing,Regular,246.40729660691224
5623,2024-03-28,99,285,59.85,No,Holiday,,Decreasing,Premium,254.19785812762382
1003,2024-03-27,40,400,64.57,Yes,Holiday,Economic Indicator,Decreasing,Regular,255.05476654709287
4849,2024-02-16,7,238,14.32,Yes,,,Increasing,Premium,247.81437847359626
9147,2024-09-08,86,205,50.84,No,Holiday,Economic Indicator,Decreasing,Regular,256.858262333807
1980,2024-12-11,73,320,8.78,Yes,Festival,Competitor Pricing,Increasing,Premium,252.11019788482514
4397,2024-03-20,77,206,16.21,No,Festival,Economic Indicator,Stable,Regular,250.5824156380659
3798,2024-10-19,75,19,83.12,No,Holiday,,Decreasing,Premium,250.42346767171804
4819,2024-03-05,3,432,91.73,Yes,Festival,Competitor Pricing,Decreasing,Budget,240.6576721505335
9740,2024-03-24,56,269,49.52,No,,Competitor Pricing,Decreasing,Regular,249.43598753828925
3364,2024-03-10,62,335,50.78,No,,,Stable,Regular,246.9969799036631
7252,2024-01-11,73,133,14.21,Yes,,Competitor Pricing,Increasing,Premium,253.60903764793923
8955,2024-04-18,52,417,34.65,Yes,Festival,Economic Indicator,Stable,Premium,252.65342034384105
2975,2024-03-01,5,284,12.13,No,Holiday,Economic Indicator,Increasing,Premium,247.34627731986257
6000,2024-07-10,15,228,7.67,No,Holiday,Economic Indicator,Increasing,Budget,245.2808085177819
4964,2024-04-20,88,225,58.09,No,Holiday,Economic Indicator,Increasing,Premium,251.6187239033971
1461,2024-03-08,27,260,34.22,Yes,Holiday,Economic Indicator,Decreasing,Premium,254.1871559150648
7840,2024-03-02,89,244,57.44,Yes,,Economic Indicator,Stable,Budget,249.62272986345891
7302,2024-08-26,95,362,45.74,No,Holiday,,Increasing,Budget,249.4387932261223
6143,2024-02-16,97,238,37.24,Yes,Holiday,,Increasing,Premium,259.04224537967
2577,2024-05-18,74,237,35.26,No,Festival,Economic Indicator,Decreasing,Budget,243.34482715640118
5684,2024-11-04,36,95,17.31,Yes,,Competitor Pricing,Increasing,Regular,251.90800072723337
5456,2024-11-15,9,270,21.3,No,,Competitor Pricing,Stable,Regular,245.43205160132362
8556,2024-11-03,3,469,28.08,Yes,Festival,Weather,Stable,Budget,245.12276413845868
8519,2024-11-22,49,248,91.0,No,Festival,Economic Indicator,Increasing,Regular,244.46962107554126
6487,2024-02-05,43,343,65.08,Yes,Festival,Weather,Decreasing,Budget,245.91011243240143
9516,2024-01-02,21,499,51.95,No,Festival,Competitor Pricing,Increasing,Regular,244.85215331648195
6212,2024-02-26,84,175,77.0,Yes,Holiday,Weather,Stable,Regular,258.8364978210209
9691,2024-08-29,85,218,81.79,No,Festival,,Stable,Regular,249.11186964040746
9186,2024-05-31,56,314,8.1,No,Festival,Weather,Decreasing,Regular,251.76936922158728
3311,2024-01-11,36,420,46.38,No,Festival,Economic Indicator,Increasing,Budget,238.36333924537638
1204,2024-07-07,64,180,83.59,Yes,,,Increasing,Regular,248.64919676218744
2224,2024-10-22,56,62,9.75,Yes,Festival,Weather,Increasing,Regular,252.79263745882028
1023,2024-03-09,8,89,60.95,Yes,Festival,,Increasing,Budget,239.76962494885856
4836,2024-06-21,89,324,97.26,No,Holiday,Economic Indicator,Stable,Budget,246.38476514708796
2389,2024-11-06,17,131,99.33,Yes,Holiday,,Increasing,Premium,248.1545528109789
5820,2024-09-12,38,392,62.33,Yes,,,Stable,Regular,250.61688878349943
8698,2024-12-28,30,408,37.83,No,,,Stable,Premium,245.3729125794437
1723,2024-10-16,19,342,85.53,Yes,Festival,Competitor Pricing,Stable,Premium,244.6428191945947
5314,2024-11-16,82,78,98.83,Yes,Festival,,Decreasing,Budget,246.35793519299196
9359,2024-08-27,60,159,5.05,No,Holiday,Weather,Increasing,Regular,255.9091326687932
7483,2024-02-08,79,448,37.6,No,Holiday,Weather,Increasing,Regular,254.8148230872213
1311,2024-06-29,2,416,96.13,Yes,,Competitor Pricing,Increasing,Budget,237.3877277202668
1474,2024-03-10,56,145,46.46,Yes,,Competitor Pricing,Increasing,Budget,244.36964188570767
9143,2024-11-07,17,76,31.75,No,Holiday,,Decreasing,Regular,252.6624347107446
7625,2024-11-30,70,265,82.9,No,Holiday,Weather,Decreasing,Budget,247.3952412796184
4252,2024-09-28,51,200,72.41,No,Festival,Weather,Increasing,Regular,244.25191285561988
8006,2024-05-19,60,62,95.47,No,Holiday,Weather,Decreasing,Regular,251.96222957682545
4605,2024-07-21,93,473,40.0,No,,Competitor Pricing,Stable,Budget,244.4631656534211
5998,2024-09-28,71,99,38.51,Yes,,Weather,Decreasing,Budget,249.38026346844103
2437,2024-06-08,92,379,96.73,No,Festival,,Stable,Premium,244.48408527105133
9057,2024-05-08,3,7,90.4,Yes,Festival,Economic Indicator,Stable,Budget,241.6732912028559
3996,2024-12-21,64,35,17.26,Yes,Festival,Economic Indicator,Stable,Budget,248.7400210187689
3802,2024-05-07,60,178,6.5,No,Holiday,Economic Indicator,Decreasing,Regular,255.62444944596342
8734,2024-02-06,68,220,86.36,No,,,Increasing,Budget,240.21865469667347
1536,2024-04-22,89,40,12.59,Yes,Holiday,Weather,Increasing,Budget,254.29898843481052
5725,2024-04-29,15,444,84.96,Yes,Holiday,Economic Indicator,Increasing,Regular,251.88664623180165
7240,2024-12-09,76,371,96.03,No,Holiday,Competitor Pricing,Increasing,Regular,251.00050904143276
1898,2024-09-30,90,345,23.14,Yes,Holiday,,Stable,Regular,260.77831115478546
8433,2024-06-17,75,170,23.23,No,,,Stable,Premium,249.5076064029089
9633,2024-09-22,80,295,17.51,Yes,Festival,Weather,Decreasing,Regular,258.4311706373548
7569,2024-06-05,27,372,66.58,No,,Competitor Pricing,Increasing,Budget,237.87678986384387
2252,2024-05-27,88,156,91.85,Yes,Festival,Weather,Stable,Budget,245.66747212758352
3705,2024-06-17,73,351,79.28,Yes,Festival,,Increasing,Budget,244.52107035170633
9549,2024-12-06,58,483,37.2,No,,Weather,Increasing,Premium,246.83174457813382
1161,2024-08-31,15,104,52.64,No,Holiday,Economic Indicator,Decreasing,Budget,242.75798490916327
9155,2024-06-27,54,338,48.12,Yes,Festival,,Increasing,Regular,252.67680885512044
3741,2024-02-02,72,18,75.75,Yes,Festival,,Increasing,Regular,250.57507125512512
9874,2024-01-17,53,67,68.44,Yes,,,Stable,Budget,246.87249344088474
1109,2024-08-25,95,113,52.49,No,Holiday,Competitor Pricing,Increasing,Budget,246.9206345300908
5691,2024-02-22,2,347,66.5,Yes,Holiday,,Stable,Budget,247.05075159792213
3284,2024-06-15,9,423,97.34,Yes,Festival,Competitor Pricing,Stable,Regular,245.54481431982555
2523,2024-08-18,49,363,7.78,Yes,,Competitor Pricing,Decreasing,Premium,252.2851485092574
3332,2024-02-12,54,214,18.04,No,,Economic Indicator,Decreasing,Premium,247.2085822129647
4989,2024-08-19,92,68,79.21,No,Holiday,Economic Indicator,Increasing,Regular,252.50821347017165
6013,2024-04-18,38,325,60.02,No,Festival,Economic Indicator,Stable,Premium,243.87919623820952
8370,2024-03-06,79,158,25.31,No,Holiday,Competitor Pricing,Decreasing,Budget,251.5167426943761
2257,2024-07-10,9,396,71.85,No,Holiday,Competitor Pricing,Decreasing,Premium,245.58169014165878
7046,2024-08-13,8,148,29.24,No,Festival,Competitor Pricing,Stable,Budget,239.5321358707041
5074,2024-02-21,47,279,37.72,Yes,,Competitor Pricing,Stable,Premium,250.65836250499348
2826,2024-08-28,86,320,5.03,Yes,,Economic Indicator,Increasing,Budget,249.58832940265145
7666,2024-06-30,49,90,84.77,No,Festival,Weather,Stable,Budget,239.75802251679528
5013,2024-09-28,68,185,81.65,No,,Weather,Decreasing,Budget,241.0805002388082
5020,2024-05-10,54,26,21.81,No,Festival,Weather,Increasing,Budget,241.74776458128935
2912,2024-06-23,76,75,69.29,No,Festival,Economic Indicator,Increasing,Premium,244.02627774780512
1596,2024-06-14,38,63,41.35,No,Festival,,Decreasing,Premium,243.95598367767707
4194,2024-10-19,6,414,63.88,Yes,Holiday,Competitor Pricing,Stable,Budget,246.98810401452596
4484,2024-01-04,8,97,45.41,No,Festival,,Stable,Budget,237.71854988920566
6797,2024-06-27,40,122,50.11,Yes,Holiday,Competitor Pricing,Stable,Premium,255.34810644995625
6284,2024-10-31,82,36,15.19,No,,,Decreasing,Regular,252.18365081448192
3567,2024-04-08,13,483,26.75,No,,Economic Indicator,Stable,Regular,244.87703756133374
5561,2024-09-13,43,295,10.19,Yes,Festival,Competitor Pricing,Increasing,Regular,252.8028308589823
3197,2024-09-01,45,241,85.95,Yes,,Weather,Decreasing,Regular,249.63863626754906
5024,2024-11-18,2,76,52.42,No,,Economic Indicator,Stable,Regular,243.069719145935
5230,2024-12-16,47,483,65.78,Yes,Holiday,,Stable,Premium,254.43168616682053
5907,2024-04-30,40,446,52.05,Yes,Holiday,,Stable,Budget,250.81581574565809
1876,2024-03-18,40,106,85.04,Yes,,Competitor Pricing,Increasing,Premium,245.19333340431493
8653,2024-10-26,48,421,38.58,Yes,Holiday,Economic Indicator,Stable,Budget,253.24634879587313
3082,2024-12-17,50,280,27.27,No,Holiday,Competitor Pricing,Decreasing,Premium,251.5200463797252
6087,2024-10-26,74,11,15.24,No,Holiday,Economic Indicator,Increasing,Regular,255.2231196796916
8376,2024-11-18,10,200,99.62,Yes,Festival,,Increasing,Budget,240.2162980590924
6638,2024-02-08,54,89,23.1,No,Holiday,,Decreasing,Budget,249.16924364352596
5659,2024-07-04,55,32,58.68,No,Festival,Economic Indicator,Increasing,Budget,239.8892936788865
7282,2024-06-05,53,486,29.19,No,Holiday,Economic Indicator,Decreasing,Budget,249.07203170468463
6370,2024-08-02,53,408,73.87,No,Holiday,Weather,Increasing,Premium,248.58603320937857
4643,2024-07-31,63,354,41.48,No,Holiday,Weather,Decreasing,Premium,252.3481750942073
1543,2024-11-07,61,42,76.6,Yes,Holiday,Weather,Increasing,Budget,248.50299661372537
3368,2024-09-06,75,467,27.26,Yes,Holiday,Economic Indicator,Stable,Premium,258.22736150392853
2653,2024-03-03,35,299,14.84,No,Festival,Weather,Increasing,Premium,244.02219739086854
7602,2024-06-17,95,283,39.03,No,Festival,,Increasing,Regular,250.50352941918757
9089,2024-07-14,69,276,61.19,Yes,Holiday,,Decreasing,Budget,254.18845247978524
9280,2024-04-23,76,53,79.39,Yes,Festival,Weather,Increasing,Regular,252.70372100663698
2282,2024-01-21,26,304,36.42,Yes,Holiday,,Stable,Regular,255.3321296599404
5483,2024-08-29,75,173,36.61,Yes,Holiday,Competitor Pricing,Stable,Regular,260.1055974602786
3012,2024-10-11,50,108,91.48,No,Holiday,Economic Indicator,Stable,Budget,243.159003862906
5332,2024-09-05,82,434,46.93,Yes,,Weather,Decreasing,Budget,249.49259044931244
7366,2024-01-22,96,292,65.23,No,Holiday,Competitor Pricing,Stable,Regular,255.43388672512447
3900,2024-05-27,71,464,99.59,Yes,Holiday,Economic Indicator,Decreasing,Budget,250.4476571618995
4393,2024-10-22,34,25,50.47,No,Holiday,Economic Indicator,Increasing,Regular,249.60071493676537
6820,2024-07-24,53,85,72.76,Yes,Holiday,Competitor Pricing,Stable,Premium,255.02661176903905
6324,2024-08-31,92,478,18.13,No,Holiday,Competitor Pricing,Decreasing,Premium,256.3196088906325
3525,2024-08-02,56,282,76.55,Yes,Festival,Economic Indicator,Stable,Premium,248.67023490515768
9713,2024-09-07,85,9,64.98,No,Holiday,Weather,Stable,Regular,255.5619942209323
4773,2024-05-02,2,172,78.01,No,,Competitor Pricing,Decreasing,Premium,240.22611817496482
4253,2024-08-31,45,283,9.29,Yes,Festival,Weather,Stable,Regular,253.79881798370343
4134,2024-05-25,61,407,15.76,Yes,Festival,Competitor Pricing,Increasing,Budget,247.43118051452615
9281,2024-08-10,67,109,52.86,Yes,,Competitor Pricing,Decreasing,Premium,253.36045806312546
3504,2024-11-08,22,204,70.32,Yes,,Competitor Pricing,Stable,Premium,246.358125639724
2295,2024-01-20,31,114,36.55,Yes,Festival,Economic Indicator,Stable,Budget,244.56120361733974
7003,2024-07-15,75,285,10.98,No,Festival,Weather,Decreasing,Budget,246.36825166708581
3922,2024-05-26,10,3,46.44,Yes,,Weather,Decreasing,Regular,249.53589390546335
6260,2024-07-02,99,131,61.42,No,,Competitor Pricing,Increasing,Budget,243.13802118572352
8722,2024-05-04,48,98,52.44,Yes,Festival,Competitor Pricing,Decreasing,Budget,247.64955452933637
2354,2024-12-03,13,221,23.35,No,Festival,Economic Indicator,Decreasing,Premium,243.4833845680893
8541,2024-06-09,43,496,75.04,Yes,Holiday,Weather,Stable,Premium,254.86875995247868
9345,2024-06-07,93,301,50.59,Yes,Festival,Economic Indicator,Decreasing,Budget,251.46183293571943
6070,2024-01-29,94,481,16.4,No,Holiday,Competitor Pricing,Increasing,Regular,256.5460988425621
8488,2024-01-08,36,425,21.66,Yes,Festival,Competitor Pricing,Decreasing,Regular,254.35592790016364
6127,2024-09-16,97,393,31.83,Yes,Holiday,,Decreasing,Regular,262.88268279621764
1542,2024-07-19,31,333,51.77,Yes,Festival,Economic Indicator,Increasing,Regular,248.2281051031514
2846,2024-06-28,84,188,74.57,No,Holiday,,Decreasing,Regular,253.0649303956421
7000,2024-12-25,10,444,48.46,No,Festival,Competitor Pricing,Decreasing,Regular,245.09673502547406
3184,2024-06-23,98,140,53.13,No,Festival,Economic Indicator,Decreasing,Regular,250.24005973053235
5507,2024-12-24,62,305,43.29,Yes,Festival,Weather,Stable,Budget,247.63319804633753
1132,2024-07-24,40,74,43.14,Yes,Holiday,Competitor Pricing,Decreasing,Premium,254.42885748783857
1353,2024-07-08,18,479,57.01,No,Festival,Competitor Pricing,Stable,Premium,240.83936698860265
9677,2024-03-12,98,114,18.72,Yes,,Competitor Pricing,Decreasing,Budget,253.68269135128907
4444,2024-04-30,18,44,25.05,Yes,Holiday,Competitor Pricing,Increasing,Premium,253.22181024999105
4571,2024-08-16,69,210,98.19,No,Festival,,Increasing,Budget,238.1803510786747
1676,2024-01-31,88,200,89.09,Yes,,Weather,Decreasing,Budget,246.254550706973
7308,2024-06-03,68,117,59.05,Yes,Holiday,Weather,Decreasing,Budget,253.7585673970216
1954,2024-11-01,71,149,77.32,Yes,Festival,Competitor Pricing,Stable,Regular,250.90433124694295
4155,2024-10-18,29,385,15.62,Yes,,Economic Indicator,Stable,Premium,250.37219658161513
4445,2024-05-26,39,254,37.81,Yes,Festival,,Increasing,Premium,248.72619772258415
3276,2024-06-23,48,358,10.95,Yes,Festival,Weather,Decreasing,Budget,248.3054587522269
5843,2024-01-24,97,151,44.09,Yes,Festival,,Increasing,Budget,249.0907921202334
4262,2024-12-16,8,237,61.14,No,,Economic Indicator,Decreasing,Premium,241.58292485327934
3689,2024-07-11,26,301,20.93,No,Festival,Weather,Increasing,Budget,239.23580310021126
6293,2024-03-16,14,323,14.35,No,Holiday,Weather,Increasing,Regular,250.86008721582672
4029,2024-09-30,77,301,35.69,No,,Weather,Increasing,Premium,246.4500402156221
5760,2024-10-21,50,40,90.27,No,Holiday,Economic Indicator,Increasing,Budget,243.0641085563007
3638,2024-06-24,18,7,20.87,Yes,Festival,,Stable,Regular,250.75524169409488
3525,2024-04-16,21,487,74.69,Yes,,Competitor Pricing,Increasing,Premium,244.92875030752623
3565,2024-05-28,4,139,92.56,Yes,,,Decreasing,Premium,244.36837758937108
3002,2024-11-19,31,121,33.13,No,,Economic Indicator,Increasing,Regular,244.55881831926914
9102,2024-06-13,37,348,73.14,No,Holiday,Competitor Pricing,Increasing,Regular,250.02891863391815
1931,2024-05-29,26,125,67.2,Yes,Holiday,Competitor Pricing,Stable,Premium,251.63687428842871
7845,2024-03-03,18,128,62.13,Yes,Holiday,Economic Indicator,Increasing,Regular,254.15812515266578
1329,2024-09-23,3,336,80.81,No,,,Decreasing,Regular,240.75465878019955
5735,2024-02-21,66,301,29.01,Yes,,Competitor Pricing,Increasing,Budget,247.59294199816773
2337,2024-10-04,58,128,33.48,Yes,Holiday,Economic Indicator,Decreasing,Regular,258.6604534330038
8145,2024-06-14,96,401,45.5,Yes,,Economic Indicator,Decreasing,Budget,251.56859642857347
9854,2024-05-29,74,94,8.65,No,,,Decreasing,Budget,247.27345587530093
5745,2024-04-18,48,220,7.53,No,Holiday,,Stable,Budget,248.68368793136176
6349,2024-06-20,31,147,62.4,No,Festival,Weather,Increasing,Premium,242.24781316770947
9695,2024-01-24,89,238,35.8,No,Festival,,Decreasing,Budget,246.78014142400775
2164,2024-06-29,67,92,19.11,No,Festival,Economic Indicator,Stable,Budget,242.98253796107366
5409,2024-07-18,4,324,24.93,Yes,Holiday,Weather,Stable,Regular,255.54979980055245
1225,2024-02-04,29,371,48.93,Yes,Holiday,Weather,Stable,Premium,252.80789169110176
2270,2024-09-22,6,411,99.58,Yes,Festival,Competitor Pricing,Decreasing,Premium,243.66859316206353
9309,2024-09-24,90,24,88.06,Yes,Holiday,Competitor Pricing,Decreasing,Budget,254.29268726228779
5563,2024-10-07,98,462,13.89,No,Festival,Economic Indicator,Stable,Premium,250.89728034561642
3239,2024-03-15,20,221,83.56,Yes,,Competitor Pricing,Increasing,Regular,246.04219051999743
2888,2024-01-29,39,114,38.7,No,Festival,,Increasing,Budget,238.77862653378716
2218,2024-02-04,90,430,48.92,Yes,Festival,Economic Indicator,Stable,Premium,252.37149645646164
8820,2024-08-17,63,269,31.37,Yes,Holiday,,Increasing,Premium,257.7447299180542
